link,build (year),classification,fully furnished,bedrooms,baths,floor area,price range,condominium name,tower name/number,available from,cctv,balcony,elevators,fire exits,gym,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,swimming pool,subdivision name,land size,car spaces,bathrooms,air conditioning,broadband internet available,entertainment room,lounge,study room,wi-fi,garage,open car spaces,clubhouse,playground,rooms (total),total floors,sqm range,alarm system,function room,smoke detector,function area,basketball court,fully fenced,garden,gazebo,jogging path,landscaped garden,parking lot,secure parking,gymnasium,basement parking,clinic,club house,fitness center,powder room,library,open space,gazebos,spa,badminton court,carport,unit/floor number,utility room,indoor pool,built-in wardrobes,drying area,game room,intercom,laundry area,maid's room,meeting rooms,shower rooms,daycare center,study area,multi-purpose lawn,parks,business center,central air conditioning,health club,sky lounge,social hall,courtyard,pond,pool bar,sports facilities,block and lot/unit number,area address,driver's room,terrace,maids room,bar,storage room,lanai,deck,tennis court,ensuite,floor,floorboards,sauna,block and lot,price conditions,shops,outdoor spa,multi-purpose hall,helipad,jacuzzi,deposit / bond,attic,pay tv access,billiards table,volleyball court,fireplace,split-system heating,floors total,column-free design,driver's quarter,pantry,ducted vacuum system,remote garage,gas heating,open fireplace,ducted cooling,theater,basement,meeting room,building name,block and lot/unit/floor number,amphitheater,indoor spa,indoor tree house,hydronic heating,price,latitude,longitude,Perceived Safety Score,geometry,religion,religion_nearest_distance,general_establishments,general_establishments_nearest_distance,financial,financial_nearest_distance,vehicle_services,vehicle_services_nearest_distance,food,food_nearest_distance,night_life,night_life_nearest_distance,healthcare_industries,healthcare_industries_nearest_distance,service_providers,service_providers_nearest_distance,administrative_offices,administrative_offices_nearest_distance,specialized_stores,specialized_stores_nearest_distance,education,education_nearest_distance,transportation,transportation_nearest_distance,living_facilities,living_facilities_nearest_distance,recreational,recreational_nearest_distance,personal_care,personal_care_nearest_distance,vehicle_services_avg_distance,night_life_avg_distance,personal_care_avg_distance,administrative_offices_avg_distance,education_avg_distance,food_avg_distance,general_establishments_avg_distance,healthcare_industries_avg_distance,service_providers_avg_distance,recreational_avg_distance,living_facilities_avg_distance,religion_avg_distance,financial_avg_distance,specialized_stores_avg_distance,transportation_avg_distance,flood_threat_level_5_yr,flood_threat_level_25_yr
https://www.lamudi.com.ph/studio-unit-for-sale-in-woodsville-crest-merville-170860723067.html,,,No,1,1.0,26.5,,Woodsville Crest,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6706756,14.499387,121.025633,4.17,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/for-sale-4-bedroom-house-and-lot-with-pool-in-para-170772657553.html,,,Yes,4,,290.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,315.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,26000000,14.468547,121.011835,2.88,POINT (13470975.852159642 1628027.1966631673),4,348.1510186,1,724.8084653,25,131.7682382,2,128.4454353,26,39.56562585,0,,7,55.02526571,2,408.8845248,1,533.5977796,0,,5,190.8897126,1,655.7336946,1,327.3746158,0,,0,,440.6577563,,,533.5977796,570.9274808,535.7545644,724.8084653,573.6505186,468.4378698,,327.3746158,628.7869765,659.6847581,,655.7336946,,
https://www.lamudi.com.ph/for-sale-pre-owned-well-maintained-house-and-lot-b-170184776593.html,2021.0,,,3,,220.0,,,,05/04/2022,,1.0,,,,,,,,1.0,1.0,BF Homes Parañaque,288.0,2.0,4.0,,,,1.0,,,1.0,1.0,1.0,,3.0,,288,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,1.0,98/78,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,Negotiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000,14.4521766,121.0245799,3.77,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/m-r-3-1343-acquired-property-for-sale-in-unit-0604-6-f-santorini-building-azure-urban-resort-residences-west-service-road-brgy-la-huerta-marcelo-para-1.html,,,,1,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unit 0604, 6/F, Santorini Tower, Azure Urban Resort Residences, West Service Road, Brgy. La Huerta / Marcelo Green, Parañaque City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191400,14.501183,120.991217,2.08,POINT (13468680.666898465 1631779.4910017636),2,770.3214169,2,653.9694238,13,97.01532559,1,617.976055,32,139.5737729,0,,16,131.3500413,3,254.6229893,7,38.93924583,0,,1,400.4421091,9,406.5916173,0,,3,443.8391306,1,897.4425585,617.976055,,897.4425585,283.487478,400.4421091,760.393176,778.9506371,377.1123442,581.049813,792.7064795,,823.9279436,609.3262649,,687.6611957,,1.0
https://www.lamudi.com.ph/modern-design-fully-renovated-single-detached-hous-167003397673.html,2022.0,,,5,,220.0,23500000,,,04/12/2022,1.0,1.0,,,,,,1.0,,1.0,1.0,Better Living Subdivision,240.0,2.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,5.0,,240,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,23/5,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,Slightly Negotiable,,,,,,5000000.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,23500000,14.482705,121.024909,3.77,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,1,757.0929292,4,915.6265601,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,,
https://www.lamudi.com.ph/modern-industrial-house-with-spacious-attic-for-sa-17067943488.html,,,Yes,4,,627.0,,,,,,1.0,,,,,,,,1.0,1.0,Merville Park Parańaque City,306.0,,5.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,60000000,14.499387,121.025633,4.0,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/2-bedroom-unit-with-balcony-for-sale-in-bloom-resi-170886563961.html,,,,2,1.0,31.96,,Bloom Residences,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4565687,14.467199,121.024909,3.56,POINT (13472431.243182272 1627872.223461061),2,801.6914192,1,422.3289499,18,466.2996401,0,,15,439.5268551,0,,9,465.3946239,1,673.0083504,3,486.0558332,1,547.1483822,2,409.6321869,1,476.2920774,1,688.6054845,0,,0,,,,,810.2731402,421.3648952,672.5230764,422.3289499,654.1000137,673.0083504,,688.6054845,878.2066262,755.7197946,547.1483822,476.2920774,,
https://www.lamudi.com.ph/fully-furnished-bungalow-house-for-sale-in-bf-home-169960802799.html,2022.0,,,4,,200.0,23000000,,,09/11/2023,1.0,,,,,,,1.0,,1.0,,BF Homes Parañaque,221.0,2.0,3.0,1.0,,,,1.0,,1.0,1.0,,,4.0,,221,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,03-Feb,,,,1.0,,1.0,1.0,,,,,,,,Negotiable,,,,,,300000.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,23000000,14.4521766,121.0245799,2.48,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/nice-location-modern-single-house-and-lot-for-sale-170113380913.html,2023.0,,,5,,271.0,,,,27/11/2023,1.0,1.0,,,,,,,,1.0,,MARCELO GREEN HEIGHTS,251.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,Negotiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000,14.469863,121.04211,3.77,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,2.0,2.0
https://www.lamudi.com.ph/old-4br-house-and-lot-for-sale-in-merville-park-pa-17070355300.html,,,No,4,,,,,,30/01/2024,,,,,,,,,,,,Merville Park Subdivision,468.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000000,14.499387,121.025633,3.33,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/modern-3bedrooms-house-and-lot-for-sale-in-para-aq-170010388718.html,,,,3,,112.0,,,,15/11/2023,,,,,,,,,,,,,75.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400000,14.492371,121.008496,2.91,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,,1.0
https://www.lamudi.com.ph/for-sale-2br-condo-resort-in-oak-harbor-residences-170900667310.html,,,Yes,2,3.0,85.0,,Oak Harbor,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,Upper Ground,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18510240,14.509206,120.985714,4.17,POINT (13468068.07574063 1632702.0127152707),1,584.0325841,2,569.6150265,2,663.1148683,0,,37,579.7012163,1,903.3182563,2,574.247079,1,936.9665331,0,,0,,0,,23,406.1708827,0,,6,601.8069678,1,580.4203102,,903.3182563,580.4203102,,,662.8053679,600.7108976,576.2703694,936.9665331,681.5325243,,584.0325841,663.7690863,,758.7253484,1.0,1.0
https://www.lamudi.com.ph/for-sale-brand-new-modern-design-two-2-storey-trip-170632776972.html,2024.0,Brand New,No,4,,118.7,"9,200,000",,,27/01/2024,1.0,1.0,,,,,,,,1.0,,,66.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,4.0,,118.7,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,Block 25 Lot 18,"Sun Valley, Parañaque, National Capital Region, Philippines",,,1.0,,1.0,,,,,,,,,Negotiable,,,,,,100000.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,9200000,14.491803,121.038006,3.77,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/cozy-modern-tropical-home-for-sale-in-merville-par-170116395742.html,,,,5,,400.0,,,,,1.0,,,,,,,,,1.0,1.0,Merville Park,705.0,,5.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,85000000,14.499387,121.025633,3.77,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/2-bedroom-unit-with-balcony-for-sale-at-woodsville-170263320981.html,,,No,2,2.0,82.5,,Woodsville Crest,Olive,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18553724,14.499387,121.025633,3.77,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/1-bedroom-unit-with-balcony-for-sale-at-woodsville-170263300817.html,,,No,1,1.0,41.0,,Woodsville Crest,Olive,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10082075,14.499387,121.025633,3.95,POINT (13472511.838493608 1631572.9831776153),1,527.5723582,0,,0,,1,992.4038687,6,417.2225501,0,,4,283.8721773,0,,1,666.2565738,0,,3,456.2141432,5,431.4117283,0,,0,,0,,992.4038687,,,666.2565738,689.8400579,660.4630177,,462.3441258,,,,527.5723582,,,595.9858096,,
https://www.lamudi.com.ph/field-residences-i-2-bedroom-unit-with-balcony-for-170538887656.html,,,No,2,1.0,31.16,,Field Residences,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,FELDB6B0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5481000,14.493719,120.984764,2.88,POINT (13467962.322224375 1630921.2756981861),2,422.9182699,1,343.2322955,5,377.8999443,3,353.5990634,11,593.426865,3,357.3284881,6,602.3785528,1,890.6330504,3,390.1505247,1,804.8924958,1,706.6963505,0,,0,,0,,0,,705.7497518,644.1134034,,646.3439221,706.6963505,806.1186949,343.2322955,847.5066705,890.6330504,,,458.5718093,659.0460704,804.8924958,,,
https://www.lamudi.com.ph/5br-furnished-modern-asian-house-and-lot-for-sale-169108347423.html,,,,5,,459.0,,,,,,1.0,,,,,,,,1.0,,BF Homes Parañaque,308.0,3.0,5.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,45000000,14.4521766,121.0245799,4.0,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/for-sale-2-bedroom-unit-near-skyway-in-para-aque-c-168007421216.html,,,,2,,54.0,,The Atherton,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,6108000,14.467199,121.024909,2.48,POINT (13472431.243182272 1627872.223461061),2,801.6914192,1,422.3289499,18,466.2996401,0,,15,439.5268551,0,,9,465.3946239,1,673.0083504,3,486.0558332,1,547.1483822,2,409.6321869,1,476.2920774,1,688.6054845,0,,0,,,,,810.2731402,421.3648952,672.5230764,422.3289499,654.1000137,673.0083504,,688.6054845,878.2066262,755.7197946,547.1483822,476.2920774,,
https://www.lamudi.com.ph/2-bedroom-unit-tower-2-at-alpina-heights-in-paranaque-metro-manila.html,,,,2,1.0,41.2,,Alpina Heights,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138000,14.469863,121.04211,2.88,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,2.0,2.0
https://www.lamudi.com.ph/for-sale-pre-owned-well-maintained-single-detached-170780212348.html,,Brand New,No,6,,420.0,,,,13/02/2024,,,,,,,,,,,,,560.0,3.0,8.0,,,,,,,1.0,,,,6.0,,560,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No. 101,,,,,,,,,,,,,,,negotiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39900000,14.4521766,121.0245799,2.08,POINT (13472394.607937852 1626145.2326210334),5,459.0275574,0,,21,646.4561117,1,978.4343124,135,609.5889978,23,572.7156755,17,625.2053856,0,,6,592.6534475,4,614.4541995,6,195.0134979,2,672.0531326,0,,0,,0,,978.4343124,724.4289657,,790.0322594,661.7148117,807.0828642,,797.7418519,,,,758.8987432,807.1503167,729.0707108,770.3905297,,
https://www.lamudi.com.ph/lancris-residence-condominium-better-living-parana-16995307338.html,,,No,2,1.0,52.05,,Lancris Residences,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,2 bedroom unit,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000,14.482705,121.024909,4.0,POINT (13472431.243182272 1629654.9319967239),4,445.2426221,1,512.1626225,5,546.502466,5,487.3739106,22,419.2103527,3,612.2176574,6,522.5215614,1,816.0376427,0,,0,,5,309.5379542,3,504.2443679,1,757.0929292,4,915.6265601,0,,706.3941355,753.6511299,,,519.8517156,717.1254302,512.1626225,663.2953236,816.0376427,918.8326688,757.0929292,617.6567158,785.5753833,,647.9549507,,
https://www.lamudi.com.ph/m-r-3-15051-acquired-property-condo-for-sale-in-un-167893294187.html,,,,1,,53.27,,Azure Urban Resort Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6658750,14.469863,121.04211,3.33,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,2.0,2.0
https://www.lamudi.com.ph/m-r-3-1366-acquired-property-for-sale-in-unit-701-7-f-vendome-cluster-building-b-chateau-elysee-condominium-dona-soledad-ave-ext-brgy-la-huerta-moonwalk-paranaque-city.html,,,,1,,48.0,,Chateau Elysee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923800,14.492371,121.008496,3.33,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,,1.0
https://www.lamudi.com.ph/m-r-3-15724-acquired-property-condo-for-sale-in-un-170167837753.html,,,,1,,25.17,,Chateau Elysee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761900,14.492371,121.008496,2.83,POINT (13470604.15637988 1630766.2849118642),2,562.8722154,1,795.1041489,5,679.678261,4,676.3037881,14,22.91075106,0,,5,480.7790333,0,,2,403.3018056,1,692.5046785,1,387.5461793,6,682.5002706,0,,0,,0,,811.2016289,,,579.0526223,387.5461793,675.7027379,795.1041489,748.1311358,,,,631.4863403,759.2262611,692.5046785,754.7775773,,1.0
https://www.lamudi.com.ph/m-r-3-15693-acquired-property-for-sale-in-unit-121-169448902048.html,,,,1,,58.5,,Siena Park Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6437500,14.491803,121.038006,2.48,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/m-r-3-15063-acquired-property-condo-for-sale-in-un-168317209951.html,,,,1,,32.38,,Azure Urban Resort Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047500,14.469863,121.04211,2.83,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,2.0,2.0
https://www.lamudi.com.ph/m-r-3-15064-acquired-property-condo-for-sale-in-un-168317210251.html,,,,1,,62.5,,Siena Park Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6692500,14.491803,121.038006,2.48,POINT (13473889.19455319 1630700.977503736),2,703.7575955,0,,15,17.79311884,3,511.4475512,33,23.85265688,0,,6,21.00745648,0,,1,573.6071442,1,57.2289507,3,773.9054554,6,748.7705103,0,,2,740.1355792,0,,635.6512338,,,573.6071442,800.5919244,796.1892931,,710.8713597,,821.8776456,,851.4836744,716.165262,57.2289507,815.4744217,,
https://www.lamudi.com.ph/m-r-3-15275-acquired-property-condo-for-sale-in-un-168846453170.html,,,,1,,29.44,,Azure Urban Resort Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3680000,14.469863,121.04211,4.0,POINT (13474346.049743406 1628178.4918837703),3,533.3168495,4,439.1481814,4,316.7221372,2,418.0581268,7,446.7886095,3,437.0621268,2,698.8420818,1,897.886092,3,782.0435613,0,,0,,0,,0,,0,,0,,491.9784665,596.0549089,,834.6027729,,680.7381047,554.8684454,707.3262852,897.886092,,,640.5906828,632.2539482,,,2.0,2.0
